date,price,signal,asset_return,position,strategy_return,trade,ml_equity,bh_equity
2026-02-05 05:00:00,171.82,0,-0.01363414564137888,0,-0.0,0,137124.287365156,126161.97958734116
2026-02-06 05:00:00,185.21,0,0.07793039227098131,0,0.0,0,137124.287365156,135993.83214626618
2026-02-09 05:00:00,189.92,0,0.025430592300631494,0,0.0,0,137124.287365156,139452.23584697838
2026-02-10 05:00:00,188.42,0,-0.007898062342038714,0,-0.0,0,137124.287365156,138350.83339452228
2026-02-11 05:00:00,189.98,0,0.008279375862435101,0,0.0,0,137124.287365156,139496.29194507666
2026-02-12 05:00:00,186.9,0,-0.016212232866617438,0,-0.0,0,137124.287365156,137234.74557603343
2026-02-13 05:00:00,182.78,0,-0.022043873729266972,0,-0.0,0,137124.287365156,134209.56017328726
2026-02-17 05:00:00,185.11,0,0.012747565379144454,0,0.0,0,137124.287365156,135920.40531610246
2026-02-18 05:00:00,187.89,0,0.015018097347522907,0,0.0,0,137124.287365156,137961.67119465448
2026-02-19 05:00:00,187.885,0,-2.6611315131153113e-05,0,-0.0,0,137124.287365156,137957.9998531463
2026-02-20 05:00:00,189.76,0,0.009979508742049559,0,0.0,0,137124.287365156,139334.75291871643
2026-02-23 05:00:00,191.585,0,0.009617411467116366,0,0.0,0,137124.287365156,140674.79256920473
2026-02-24 05:00:00,192.865,0,0.006681107602369618,0,0.0,0,137124.287365156,141614.65599530062
2026-02-25 05:00:00,195.83,0,0.015373447748425084,0,0.0,0,137124.287365156,143791.76150965557
2026-02-26 05:00:00,184.86,0,-0.05601797477403869,0,-0.0,0,137124.287365156,135736.8382406931
2026-02-27 05:00:00,177.205,0,-0.04140971546034833,0,-0.0,0,137124.287365156,130116.01439165865
2026-03-02 05:00:00,182.4,0,0.029316328546034276,0,0.0,0,137124.287365156,133930.53821866505
2026-03-03 05:00:00,180.03,0,-0.01299342105263157,0,-0.0,0,137124.287365156,132190.32234378436
2026-03-04 05:00:00,182.97,0,0.01633061156473925,0,0.0,0,137124.287365156,134349.07115059838
2026-03-05 05:00:00,183.305,0,0.001830901240640559,0,0.0,0,137124.287365156,134595.0510316469
2026-03-06 05:00:00,177.7,0,-0.030577452879081424,0,-0.0,0,137124.287365156,130479.47720096918
2026-03-09 04:00:00,182.65,0,0.02785593697242561,0,0.0,0,137124.287365156,134114.10529407443
2026-03-10 04:00:00,184.765,0,0.011579523679167592,0,0.0,0,137124.287365156,135667.0827520375
2026-03-11 04:00:00,186.01,0,0.00673828917814534,0,0.0,0,137124.287365156,136581.24678757612
2026-03-12 04:00:00,183.11,0,-0.015590559647330693,0,-0.0,0,137124.287365156,134451.86871282765
2026-03-13 04:00:00,180.21,0,-0.0158374747419584,0,-0.0,0,137124.287365156,132322.49063807912
2026-03-16 04:00:00,183.17,0,0.016425281615892517,0,0.0,0,137124.287365156,134495.92481092588
2026-03-17 04:00:00,181.96,0,-0.0066058852432165915,0,-0.0,0,137124.287365156,133607.4601659446
2026-03-18 04:00:00,180.375,0,-0.008710705649593309,0,-0.0,0,137124.287365156,132443.6449078493
2026-03-19 04:00:00,178.505,0,-0.010367290367290338,0,-0.0,0,137124.287365156,131070.56318378734
2026-03-20 04:00:00,172.905,0,-0.03137167026133714,0,-0.0,0,137124.287365156,126958.6606946178
2026-03-23 04:00:00,175.605,0,0.01561551140799855,0,0.0,0,137124.287365156,128941.18510903882
2026-03-24 04:00:00,175.3,0,-0.0017368525953131986,0,-0.0,0,137124.287365156,128717.23327703943
2026-03-25 04:00:00,178.65,0,0.01911009697661159,0,0.0,0,137124.287365156,131177.0320875248
2026-03-26 04:00:00,171.225,0,-0.04156171284634769,0,-0.0,0,137124.287365156,125725.08994786696
2026-03-27 04:00:00,167.43,0,-0.02216381953569857,0,-0.0,0,137124.287365156,122938.54174315295
2026-03-30 04:00:00,165.18,0,-0.013438451890342207,0,-0.0,0,137124.287365156,121286.43806446878
2026-03-31 04:00:00,174.41,0,0.055878435645961844,0,0.0,0,137124.287365156,128063.73448858212
2026-04-01 04:00:00,175.81,0,0.0080270626684249,0,0.0,0,137124.287365156,129091.7101108745
2026-04-02 04:00:00,177.305,0,0.00850349809453399,0,0.0,0,137124.287365156,130189.44122182246
2026-04-06 04:00:00,177.59,0,0.0016073996785199718,0,0.0,0,137124.287365156,130398.70768778912
2026-04-07 04:00:00,178.11,0,0.0029280927980179783,0,0.0,0,137124.287365156,130780.52720464057
2026-04-08 04:00:00,182.12,0,0.02251417663241817,0,0.0,0,137124.287365156,133724.94309420662
2026-04-09 04:00:00,183.88,0,0.009663957830002179,0,0.0,0,137124.287365156,135017.25530508847
2026-04-10 04:00:00,188.61,0,0.025723297802914935,0,0.0,0,137124.287365156,138490.34437183346
2026-04-13 04:00:00,189.24,0,0.0033402258628916215,0,0.0,0,137124.287365156,138952.93340186504
2026-04-14 04:00:00,196.5,0,0.03836398224476856,0,0.0,0,137124.287365156,144283.72127175267
2026-04-15 04:00:00,198.85,0,0.01195928753180664,0,0.0,0,137124.287365156,146009.25178060064
2026-04-16 04:00:00,198.26,0,-0.002967060598441096,0,-0.0,0,137124.287365156,145576.03348263455
2026-04-17 04:00:00,201.67,1,0.01719963684051251,0,0.0,0,137124.287365156,148079.88839121815
2026-04-20 04:00:00,202.12,0,0.00223136807656088,1,0.00223136807656088,1,137430.26212250377,148410.30912695502
2026-04-21 04:00:00,199.82,0,-0.011379378586978128,0,-0.0,-1,137430.26212250377,146721.49203318893
2026-04-22 04:00:00,202.42,0,0.013011710539485577,0,0.0,0,137430.26212250377,148630.58961744624
2026-04-23 04:00:00,199.68,0,-0.013536211836774892,0,-0.0,0,137430.26212250377,146618.69447095974
2026-04-24 04:00:00,208.18,0,0.04256810897435903,0,0.0,0,137430.26212250377,152859.9750348778
2026-04-27 04:00:00,216.54,0,0.04015755596118731,0,0.0,0,137430.26212250377,158998.4580365666
2026-04-28 04:00:00,213.15,0,-0.01565530617899691,0,-0.0,0,137430.26212250377,156509.28849401575
2026-04-29 04:00:00,209.35,0,-0.01782782078348588,0,-0.0,0,137430.26212250377,153719.06894779354
2026-04-30 04:00:00,199.54,0,-0.046859326486744735,0,-0.0,0,137430.26212250377,146515.89690873047
2026-05-01 04:00:00,198.39,0,-0.005763255487621577,0,-0.0,0,137430.26212250377,145671.4883618474
2026-05-04 04:00:00,198.56,0,0.0008568980291345785,0,0.0,0,137430.26212250377,145796.3139731258
2026-05-05 04:00:00,196.5,0,-0.0103746978243352,0,-0.0,0,137430.26212250377,144283.72127175273
2026-05-06 04:00:00,207.67,0,0.05684478371501256,0,0.0,0,137430.26212250377,152485.49820104268
2026-05-07 04:00:00,211.56,0,0.01873164154668472,0,0.0,0,137430.26212250377,155341.80189441226
2026-05-08 04:00:00,215.21,0,0.017252788806957797,0,0.0,0,137430.26212250377,158021.88119538882
2026-05-11 04:00:00,219.45,1,0.01970168672459449,0,0.0,0,137430.26212250377,161135.17879433147
2026-05-12 04:00:00,220.88,1,0.006516290726817031,1,0.006516290726817031,1,138325.7976651567,162185.18246567296
2026-05-13 04:00:00,225.91,0,0.02277254617892077,1,0.02277254617892077,0,141475.82828022251,165878.5520229092
2026-05-14 04:00:00,235.78,0,0.04368996503032174,0,0.0,-1,141475.82828022251,173125.78016007048
2026-05-15 04:00:00,225.305,0,-0.04442700822800916,0,-0.0,0,141475.82828022251,165434.31970041853
2026-05-18 04:00:00,222.35,0,-0.013115554470606527,0,-0.0,0,141475.82828022251,163264.55686907994
2026-05-19 04:00:00,220.645,0,-0.007668090847762432,0,-0.0,0,141475.82828022251,162012.62941478816
2026-05-20 04:00:00,223.48,0,0.012848693602846017,0,0.0,0,141475.82828022251,164094.2800499302
2026-05-21 04:00:00,219.47,0,-0.017943440128870503,0,-0.0,0,141475.82828022251,161149.86416036417
2026-05-22 04:00:00,215.34,0,-0.01881806169408118,0,-0.0,0,141475.82828022251,158117.33607460166
2026-05-26 04:00:00,214.785,0,-0.002577319587628857,0,-0.0,0,141475.82828022251,157709.8171671929
2026-05-27 04:00:00,212.575,0,-0.010289359126568476,0,-0.0,0,141475.82828022251,156087.0842205742
2026-05-28 04:00:00,214.27,0,0.007973656356580205,0,0.0,0,141475.82828022251,157331.66899184964
2026-05-29 04:00:00,211.155,0,-0.0145377327670696,0,-0.0,0,141475.82828022251,155044.4232322491
2026-06-01 04:00:00,224.42,0,0.06282115033979774,0,0.0,0,141475.82828022251,164784.49225346945
2026-06-02 04:00:00,222.82,0,-0.007129489350325313,0,-0.0,0,141475.82828022251,163609.66297084957
2026-06-03 04:00:00,214.86,0,-0.0357239027017322,0,-0.0,0,141475.82828022251,157764.88728981576
2026-06-04 04:00:00,218.64,0,0.017592851158894085,0,0.0,0,141475.82828022251,160540.42147000518
2026-06-05 04:00:00,205.17,0,-0.06160812294182216,0,-0.0,0,141475.82828022251,150649.82744694914
2026-06-08 04:00:00,208.66,0,0.017010284154603594,0,0.0,0,141475.82828022251,153212.42381966376
2026-06-09 04:00:00,208.2,0,-0.002204543276143056,0,-0.0,0,141475.82828022251,152874.66040091054
2026-06-10 04:00:00,200.41,0,-0.03741594620557154,0,-0.0,0,141475.82828022251,147154.71033115505
2026-06-11 04:00:00,204.86,0,0.022204480814330685,0,0.0,0,141475.82828022251,150422.20427344157
2026-06-12 04:00:00,205.17,0,0.0015132285463241857,0,0.0,0,141475.82828022251,150649.82744694914
2026-06-15 04:00:00,212.46,0,0.0355315104547449,0,0.0,0,141475.82828022251,156002.64336588595
2026-06-16 04:00:00,207.37,0,-0.02395745081427092,0,-0.0,0,141475.82828022251,152265.2177105515
2026-06-17 04:00:00,204.7,0,-0.012875536480686733,0,-0.0,0,141475.82828022251,150304.72134517957
2026-06-18 04:00:00,210.38,0,0.02774792379091351,0,0.0,0,141475.82828022251,154475.3652984801
2026-06-22 04:00:00,208.59,0,-0.008508413347276367,0,-0.0,0,141475.82828022251,153161.02503854912
2026-06-23 04:00:00,200.07,0,-0.040845678124550644,0,-0.0,0,141475.82828022251,146905.0591085983
2026-06-24 04:00:00,198.94,0,-0.005648023191882845,0,-0.0,0,141475.82828022251,146075.335927748
2026-06-25 04:00:00,195.89,0,-0.015331255654971399,0,-0.0,0,141475.82828022251,143835.81760775388
2026-06-26 04:00:00,191.97,0,-0.020011230792791768,0,-0.0,0,141475.82828022251,140957.4858653352
2026-06-29 04:00:00,194.92,0,0.015366984424649566,0,0.0,0,141475.82828022251,143123.57735516556
2026-06-30 04:00:00,199.93,0,0.025702852452288205,0,0.0,0,141475.82828022251,146802.26154636903
2026-07-01 04:00:00,197.54,0,-0.011954183964387632,0,-0.0,0,141475.82828022251,145047.3603054556
2026-07-02 04:00:00,194.51,0,-0.015338665586716593,0,-0.0,0,141475.82828022251,142822.52735149424
2026-07-06 04:00:00,195.59,0,0.005552413757647479,0,0.0,0,141475.82828022251,143615.53711726266
2026-07-07 04:00:00,196.97,0,0.007055575438417172,0,0.0,0,141475.82828022251,144628.8273735223
