date,open,high,low,close,volume,trade_count,vwap,sma_20,sma_50,sma_200,ema_12,ema_20,ema_26,macd,macd_signal,macd_hist,rsi_14,stoch_k,stoch_d,williams_r,bb_mid,bb_upper,bb_lower,atr_14,atr_pct,obv,cmf_20,plus_di,minus_di,adx_14,signal,entry_flag,exit_flag,cash,shares,position,action,portfolio_value,daily_returns,drawdown
2023-05-10 04:00:00,413.88,414.535,408.87,412.85,96142922.0,691578.0,411.955869,411.61800000000005,404.094,396.369,411.11182417609706,410.2876696798283,409.4908652658642,1.6209589102328437,1.9853879659010751,-0.36442905566823147,54.88233581594526,65.63400576368888,60.75888568683964,-34.36599423631112,411.61800000000005,418.1339968336974,405.1020031663027,4.753655517347083,0.01151424371405373,-2792840313.0,0.1095309313963192,28.28971065953327,23.34485431742412,12.225849009123683,-1,False,True,100000.0,0.0,0,HOLD,100000.0,0.0,0.0
2023-05-11 04:00:00,411.95,412.43,409.97,412.13,70157064.0,530526.0,411.350862,411.55100000000004,404.4418,396.47520000000003,411.26846661054367,410.46312971032086,409.686356727652,1.5821098828916433,1.904732349299189,-0.32262246640754566,53.79982356238062,60.446685878962455,59.293948126801176,-39.553314121037545,411.55100000000004,418.014158426189,405.0878415738111,4.619822980393719,0.011209625555998639,-2862997377.0,0.09644628213843469,27.0300092280958,22.30534045479476,12.036619785706336,-1,False,True,100000.0,0.0,0,HOLD,100000.0,0.0,0.0
2023-05-12 04:00:00,413.42,413.64,409.07,411.59,70441226.0,500185.0,410.98957,411.5075,404.71740000000005,396.52795,411.3179332858446,410.57045069029033,409.8273673404185,1.4905659454261126,1.8218990685245737,-0.3313331230984611,52.95617266938127,56.55619596541764,60.878962536023,-43.44380403458236,411.5075,417.9565941836343,405.0584058163657,4.616264196079882,0.011215685988677768,-2933438603.0,0.10397338235290134,26.990906146577046,20.728069286894605,12.114319517223075,-1,False,True,100000.0,0.0,0,HOLD,100000.0,0.0,0.0
2023-05-15 04:00:00,412.22,413.43,410.23,413.01,54289383.0,427865.0,412.048136,411.46099999999996,404.8938,396.56280000000004,411.57825124186854,410.8027887197865,410.0631179077949,1.5151333340736528,1.7605459216343897,-0.24541258756073692,54.95646581023964,66.78674351585003,61.26320845341005,-33.213256484149966,411.46099999999996,417.8493706842912,405.0726293157087,4.515102467788461,0.010932186793996419,-2879149220.0,0.08808975969975887,25.624525201654162,19.678736643342518,12.18646926791719,-1,False,True,100000.0,0.0,0,HOLD,100000.0,0.0,0.0
2023-05-16 04:00:00,411.86,412.815,410.24,410.25,57705495.0,447536.0,411.425832,411.26300000000003,405.0094,396.55410000000006,411.3739048969657,410.7501421750449,410.07696102573595,1.2969438712297574,1.6678255115534635,-0.3708816403237061,50.46501330504355,46.90201729106623,56.74831892411131,-53.09798270893377,411.26300000000003,417.5370739723436,404.9889260276565,4.390452291517855,0.01070189467767911,-2936854715.0,0.051846151792599826,24.46974774210516,18.791908055132577,12.253465464990297,-1,False,True,100000.0,0.0,0,HOLD,100000.0,0.0,0.0
2023-05-17 04:00:00,412.35,415.855,410.635,415.23,87286957.0,585039.0,413.86749,411.3175,405.34860000000003,396.5764,411.9671502974325,411.1767953012311,410.4586676164222,1.508482681010321,1.635956945444835,-0.12747426443451415,57.2535074176247,82.78097982708942,65.48991354466857,-17.21902017291057,411.3175,417.7145317952458,404.9204682047542,4.477205699266581,0.010782471640456088,-2849567758.0,0.08091658348324851,27.131597168360873,17.111512933009987,12.995916825198048,-1,False,True,100000.0,0.0,0,HOLD,100000.0,0.0,0.0
2023-05-18 04:00:00,414.9,419.67,414.67,419.23,97177195.0,672492.0,417.252302,411.68499999999995,405.75479999999993,396.63225,413.08451179013525,411.9437671773043,411.1083959411317,1.9761158490035768,1.7039887261565836,0.27212712284699325,61.78378113255669,97.2379158819837,75.6403043333798,-2.762084118016306,411.68499999999995,418.9971341113979,404.372865888602,4.514548149318968,0.010768666720699779,-2752390563.0,0.13373943307406244,31.02127633173219,15.757832693747496,14.398262830985473,0,False,False,100000.0,0.0,0,HOLD,100000.0,0.0,0.0
2023-05-19 04:00:00,420.17,420.72,417.35,418.62,103625186.0,640868.0,418.932449,412.006,406.29600000000005,396.6531,413.9361253608837,412.57959887470395,411.66481105660336,2.271314304280338,1.8174538417813346,0.45386046249900347,60.72681998615285,87.63250883392215,89.2171348476651,-12.367491166077858,412.006,419.9497215194679,404.06227848053203,4.432794710081899,0.010589065763895417,-2856015749.0,0.08696031475197973,31.028661204707973,14.90213427111277,15.877707563633344,0,False,False,100000.0,0.0,0,HOLD,100000.0,0.0,0.0
2023-05-22 04:00:00,418.64,420.39,417.35,418.79,60745399.0,493532.0,419.068605,412.31399999999996,406.95359999999994,396.67620000000005,414.68287530536315,413.1710656485416,412.1926028301883,2.4902724751748337,1.9520175684600345,0.5382549067147993,60.927433529213204,88.63368669022377,91.16803713537655,-11.366313309776235,412.31399999999996,420.8175457619881,403.81045423801186,4.3333093736474755,0.010347213098802443,-2795270350.0,0.059234927761403974,29.47380980446358,14.155385831494174,17.251477672520654,0,False,False,100000.0,0.0,0,HOLD,100000.0,0.0,0.0
2023-05-23 04:00:00,417.08,418.722,413.68,414.09,86383493.0,624936.0,415.863124,412.71449999999993,407.52819999999997,396.6793,414.5916637199226,413.2585832058234,412.3331507686929,2.2585129512297044,2.0133166450139686,0.24519630621573585,52.884311553793914,60.95406360424002,79.07341970946199,-39.04593639575998,412.71449999999993,420.7218294713697,404.7071705286302,4.3887872755298,0.010598631397835736,-2881653843.0,0.07425312260365638,27.022576718136662,18.951145699634434,17.27327344022015,0,False,False,100000.0,0.0,0,HOLD,100000.0,0.0,0.0
2023-05-24 04:00:00,412.42,412.82,409.8795,411.09,89213678.0,673415.0,411.050076,413.05100000000004,407.91540000000003,396.66979999999995,414.0529462245499,413.05205147193544,412.2410655265675,1.8118806979823603,1.973029455607647,-0.1611487576252868,48.4846049916348,20.28145695364222,56.62306908270201,-79.71854304635778,413.05100000000004,420.08675799230076,406.0152420076993,4.3760524701348125,0.010644998589444678,-2970867521.0,0.09998801264753789,25.16541435469517,23.852108759065676,16.230843720191945,-1,False,True,100000.0,0.0,0,HOLD,100000.0,0.0,0.0
2023-05-25 04:00:00,414.74,416.16,412.4101,414.65,90961606.0,672404.0,414.136975,413.163,408.4228,396.6863000000001,414.1448006515422,413.20423704603684,412.41950511719216,1.725295534350039,1.9234826713561255,-0.1981871370060866,53.43530948964643,48.77637130801656,43.337297288632946,-51.22362869198344,413.163,420.22705310821607,406.09894689178395,4.425620150839473,0.010673146390544973,-2879905915.0,0.0583630770798327,28.496849791772423,21.900321095307,16.006432405919366,-1,False,True,100000.0,0.0,0,HOLD,100000.0,0.0,0.0
2023-05-26 04:00:00,415.33,420.77,415.25,420.02,93687752.0,625214.0,419.208624,413.3675,408.901,396.68645,415.04867747438186,413.85335732736667,412.9825047381409,2.066172736240958,1.952020684333092,0.11415205190786581,59.723061356435046,93.69747899159663,54.25176908441848,-6.302521008403374,413.3675,420.98403015347895,405.75096984652106,4.546647282922368,0.010824835205281578,-2786218163.0,0.04525313772131662,32.999371280060565,19.794688452126664,16.649664586460386,0,False,False,100000.0,0.0,0,HOLD,100000.0,0.0,0.0
2023-05-30 04:00:00,422.03,422.58,418.735,420.18,72215960.0,609042.0,420.454392,413.601,409.50480000000005,396.68739999999997,415.83811170909235,414.4558947247603,413.51565253531567,2.3224591737766787,2.0261083822218096,0.2963507915548691,59.896820576959385,82.49452954048154,74.98945994669826,-17.50547045951846,413.601,421.7610332816601,405.4409667183399,4.496529619856483,0.010701436574459716,-2714002203.0,0.06441456110569765,33.85904087930611,18.585651649891997,17.540606414131,0,False,False,100000.0,0.0,0,HOLD,100000.0,0.0,0.0
2023-05-31 04:00:00,418.28,419.22,416.22,417.85,111771940.0,665151.0,417.726299,413.95149999999995,409.98699999999997,396.64115000000004,416.1476329846166,414.7791428462117,413.8367153104775,2.310917674139148,2.0830702406052772,0.2278474335338707,56.10118865020017,64.9888971132497,80.3936352151093,-35.011102886750294,413.95149999999995,422.2137547578802,405.6892452421197,4.4582060755810184,0.010669393503843529,-2825774143.0,0.07893091862656063,31.710806499683915,21.435946404111714,17.66863430654739,0,False,False,100000.0,0.0,0,HOLD,100000.0,0.0,0.0
2023-06-01 04:00:00,418.09,422.92,416.79,421.82,88865018.0,653408.0,420.514542,414.6415,410.44519999999994,396.60595,417.0203048331371,415.449700670382,414.4280697319236,2.5922351012135323,2.1849032127269283,0.40733188848660395,60.67396302524598,92.05776173285183,79.84706279552769,-7.9422382671481655,414.6415,423.12016244416,406.16283755584004,4.577619927325231,0.010852069430859682,-2736909125.0,0.16649484420534696,34.45104454829219,19.385561619888815,18.40542585001124,0,False,False,100000.0,0.0,0,HOLD,100000.0,0.0,0.0
2023-06-02 04:00:00,424.5,428.74,423.95,427.92,91426171.0,678309.0,427.125566,415.78099999999995,411.1614,396.59705,418.6971810126545,416.63734822558376,415.4274719740033,3.269709038651172,2.401864377911777,0.8678446607393946,66.45582976069939,95.65228917579071,84.23298267396409,-4.3477108242092894,415.78099999999995,424.9730718699897,406.5889281300102,4.744932789659145,0.011088364156055209,-2645482954.0,0.2167470598072109,39.623461207696536,17.366142884812316,19.880398997284082,0,False,False,100000.0,0.0,0,HOLD,100000.0,0.0,0.0
2023-06-05 04:00:00,428.28,429.67,426.37,427.1,70216018.0,551798.0,428.039599,416.5045,411.84,396.5993,419.989922395323,417.63379125171866,416.2921036796327,3.697818715690289,2.66105524546748,1.0367634702228092,65.0708510992483,87.01397134989014,91.57467408617758,-12.98602865010986,416.5045,426.85691436370246,406.15208563629756,4.6417233046834925,0.010868001181651819,-2715698972.0,0.16304379617767384,39.042435899591354,16.484261803797537,21.36221450467395,0,False,False,100000.0,0.0,0,HOLD,100000.0,0.0,0.0
2023-06-06 04:00:00,426.67,428.5772,425.99,428.03,64022176.0,491102.0,427.538687,417.26899999999995,412.4856,396.6,421.22685741142715,418.6239063706026,417.16157748114136,4.065279930285783,2.941900182431141,1.1233797478546421,65.9378836549439,91.71319572522148,91.45981875030078,-8.286804274778518,417.26899999999995,428.6573207024103,405.8806792975896,4.494971640063243,0.010501534098224992,-2651676796.0,0.16936505859208636,37.43729959796544,16.410400188276547,22.625544535924202,0,False,False,100000.0,0.0,0,HOLD,100000.0,0.0,0.0
2023-06-07 04:00:00,428.44,429.62,426.11,426.55,85372762.0,582563.0,427.313278,418.05,413.0868,396.62205,422.0458024250537,419.3787724305452,417.85701618624205,4.188786238811645,3.1912773937072414,0.9975088451044032,63.24726231037706,84.23486016017785,87.65400907842984,-15.765139839822153,418.05,429.746158613651,406.353841386349,4.424616522915868,0.0103730313513442,-2737049558.0,0.14635118237250225,36.999409808156635,15.48052937570318,23.93829219449586,0,False,False,100000.0,0.0,0,HOLD,100000.0,0.0,0.0
2023-06-08 04:00:00,426.62,429.6,425.82,429.13,61952842.0,473941.0,428.248763,418.86400000000003,413.75739999999996,396.70095000000003,423.13567897504544,420.30746077049326,418.69205202429816,4.443626950747273,3.4417473051152476,1.0018796456320254,65.86239260951626,97.27141810464606,91.07315799668181,-2.728581895353934,418.86400000000003,431.28024640286804,406.447753597132,4.378572485564737,0.010203370739786864,-2675096716.0,0.1541899776840852,34.71788068396449,14.999022134025243,25.061434374119017,1,True,False,0.0,233.029618064456,1,BUY,100000.0,0.0,0.0
2023-06-09 04:00:00,429.96,431.99,428.87,429.9,85647169.0,594919.0,430.357809,419.75249999999994,414.3284,396.7887,424.1763437481154,421.2210359352082,419.5222703928687,4.654073355246737,3.684212515141546,0.9698608401051914,66.62565195538731,90.54747744284376,90.68458523588923,-9.452522557156245,419.75249999999994,432.67276539567297,406.8322346043269,4.288674450881542,0.009975981509377861,-2589449547.0,0.10210637090992832,36.89438090170106,14.219611326158295,26.43998756018613,1,True,False,0.0,233.029618064456,1,HOLD,100179.43280590963,0.0017943280590964061,0.0
2023-06-12 04:00:00,430.92,433.88,430.17,433.8,76256703.0,523160.0,431.998351,420.863,414.9304,396.88935000000004,425.65690624840533,422.4190325128074,420.5798799933969,5.077026255008434,3.962775263114924,1.1142509918935102,70.25338387034883,99.6666736109665,95.82852305281877,-0.33332638903349565,420.863,434.62010052070303,407.10589947929697,4.2666262758185765,0.009835468593403817,-2513192844.0,0.1420921203684178,37.60019724875216,13.272157271971981,27.967254870749773,1,True,False,0.0,233.029618064456,1,HOLD,101088.24831636102,0.009071877180739873,0.0
2023-06-13 04:00:00,435.32,437.33,434.63,436.66,95898626.0,672828.0,436.271556,422.0455,415.4758,396.97509999999994,427.34968990249683,423.77531513063525,421.77099999388605,5.578689908610784,4.285958192214096,1.2927317163966876,72.60506671814622,97.55924300103838,95.92446468494956,-2.4407569989616205,422.0455,436.97610505700635,407.11489494299366,4.214010113260105,0.009650552176201404,-2417294218.0,0.14350117345365748,41.19825125714459,12.478025420110955,29.791477198454224,1,True,False,0.0,233.029618064456,1,HOLD,101754.71302402536,0.006592899953895781,0.0
2023-06-14 04:00:00,437.01,439.0612,433.59,437.18,100608099.0,712238.0,436.588374,423.392,416.0004,397.13445,428.86204530211273,425.0519517848604,422.91240740174635,5.949637900366383,4.618694133844554,1.3309437665218296,73.02266833142485,92.94137953030089,96.72243204743528,-7.05862046969911,423.392,438.6962279675941,408.0877720324059,4.303809390884385,0.009844479141050333,-2316686119.0,0.19166647487069227,40.33051712526417,11.34497981067765,31.67004693149628,1,True,False,0.0,233.029618064456,1,HOLD,101875.88842541887,0.0011908578756927302,0.0
2023-06-15 04:00:00,436.33,443.9,436.23,442.6,110301303.0,748181.0,441.025612,424.76050000000004,416.67900000000003,397.3343,430.9755767940954,426.7231944720166,424.3707475942096,6.604829199885785,5.015921147052801,1.5889080528329842,76.96428389852315,95.46247818499143,95.32103357211025,-4.537521815008571,424.76050000000004,441.78936277378193,407.73163722621814,4.544251577249783,0.010267174824332993,-2206384816.0,0.19288457342140855,43.07409217799141,9.977223620424773,33.86408056278686,1,True,False,0.0,233.029618064456,1,HOLD,103138.90895532824,0.012397639416258821,0.0
2023-06-16 04:00:00,443.02,443.6078,438.97,439.46,114164649.0,631588.0,440.933417,425.77200000000005,417.31620000000004,397.54055,432.28087267192683,427.9362235699198,425.48846999463854,6.792402677288294,5.3712174530998995,1.4211852241883944,70.53456060412299,83.95953757225432,90.78779842918222,-16.040462427745684,425.77200000000005,443.79211460913024,407.75188539086986,4.550933607446225,0.010355740243585822,-2320549465.0,0.09399227788416521,39.938644096113606,9.250961844927371,35.90139750612811,1,True,False,0.0,233.029618064456,1,HOLD,102407.19595460584,-0.007094441934026308,-0.007094441934026308
2023-06-20 04:00:00,437.45,438.37,435.03,437.18,76160359.0,550939.0,437.022449,426.7,417.876,397.75055,433.03458456855344,428.8165832299274,426.35450925429495,6.680075314258488,5.632989025331618,1.0470862889268702,66.20930327715232,75.72254335260122,85.04818636994901,-24.277456647398783,426.7,445.07738427065857,408.3226157293414,4.5422954926286385,0.010389989232418314,-2396709824.0,0.12295956071005042,37.15641028577778,14.80224941370124,36.410081571486444,1,True,False,0.0,233.029618064456,1,HOLD,101875.88842541887,-0.005188185500386799,-0.012245820153637732
2023-06-21 04:00:00,436.16,436.99,434.33,434.94,76982252.0,551344.0,435.457956,427.5075,418.3826,397.94314999999995,433.32772540416056,429.3997657794581,426.99047153175457,6.337253872405995,5.773841994746494,0.563411877659501,62.175391738130095,66.94946514201403,75.54384868895654,-33.05053485798596,427.5075,445.8406599194314,409.1743400805686,4.421417243155166,0.01016557971939846,-2473692076.0,0.09972682241056219,35.44565034015812,15.251581569325714,36.65455325630879,1,True,False,0.0,233.029618064456,1,HOLD,101353.90208095449,-0.0051237476554280015,-0.017306823316764697
2023-06-22 04:00:00,433.95,436.62,433.6,436.51,70637175.0,479203.0,435.377934,428.6285,418.9184,398.16450000000003,433.81730611121276,430.07693094331927,427.69562178866164,6.121684322551118,5.843410460307419,0.2782738622436991,63.83838865491033,62.95739348370932,68.54313399277487,-37.04260651629068,428.6285,446.23460214191215,411.0223978580878,4.321316011501224,0.009899695336879394,-2403054901.0,0.18047254127777446,33.67625112833116,15.69688612120844,36.63746214058684,1,True,False,0.0,233.029618064456,1,HOLD,101719.75858131569,0.0036096932910287816,-0.013759602349751598
2023-06-23 04:00:00,432.93,435.06,432.47,433.21,92075438.0,553269.0,433.605841,429.7344999999999,419.4216,398.37674999999996,433.7238744017954,430.37531847252694,428.1040942487608,5.619780153034583,5.798684398852853,-0.1789042458182699,58.06016628433907,40.87389380530969,56.92691747701102,-59.12610619469031,429.7344999999999,445.37053728906795,414.09846271093187,4.301222010679705,0.009928722814985124,-2495130339.0,0.16646861016648398,31.41689230590737,16.5203162325848,36.2401566061306,-1,False,True,100950.76084170298,0.0,0,SELL,100950.76084170298,-0.007559964261987129,-0.02121554450971541
2023-06-26 04:00:00,432.62,434.61,431.19,431.44,72823560.0,509726.0,432.554648,430.57399999999996,419.781,398.54504999999995,433.3725091092115,430.47671671323866,428.35119837848225,5.021310730729226,5.643209665228127,-0.6218989344989012,55.17545553937576,31.084070796460228,44.971786028493085,-68.91592920353978,430.57399999999996,444.51053494652274,416.6374650534772,4.238277581345442,0.009823561981609127,-2567953899.0,0.12154821120213138,29.606086423025662,17.725329305403214,35.444517420926864,-1,False,True,100950.76084170298,0.0,0,HOLD,100950.76084170298,0.0,-0.02121554450971541
2023-06-27 04:00:00,432.35,436.81,431.88,436.17,72813700.0,497930.0,434.836564,431.3815000000001,420.25520000000006,398.724,433.8028923231789,431.0189341691207,428.93036886896505,4.8725234542138764,5.489072423025277,-0.6165489688114008,60.78297963402742,57.245575221239115,43.067846607669686,-42.754424778760885,431.3815000000001,444.5960490394357,418.16695096056446,4.319114896963625,0.009902365813704805,-2495140199.0,0.11457677951665529,30.615144286631093,16.151180424031196,35.12192048213971,-1,False,True,100950.76084170298,0.0,0,HOLD,100950.76084170298,0.0,-0.02121554450971541
2023-06-28 04:00:00,435.05,437.44,434.41,436.39,75635976.0,537350.0,435.639277,432.192,420.70419999999996,398.87295,434.20090888884374,431.53046424825203,429.4829341379306,4.717974750913129,5.334852888602848,-0.616878137689719,61.02718950429958,58.462389380530986,48.930678466076785,-41.537610619469014,432.192,444.468967909565,419.91503209043503,4.227035261466222,0.009686370589303654,-2419504223.0,0.1386432552946791,30.112193208504124,15.324223304008106,34.937962914497575,-1,False,True,100950.76084170298,0.0,0,HOLD,100950.76084170298,0.0,-0.02121554450971541
2023-06-29 04:00:00,435.96,438.28,435.54,438.11,67882305.0,474149.0,437.242912,433.20500000000004,421.1822,399.00865,434.8023075213293,432.1570867007995,430.1219760536395,4.6803314676897685,5.203948604420232,-0.5236171367304632,62.96873519068883,61.477045908183804,59.061670169984644,-38.522954091816196,433.20500000000004,443.7155971586506,422.6944028413495,4.120818457075774,0.009405899105420498,-2351621918.0,0.17250130309659598,30.138065159918025,14.59641414441742,34.92396527854093,-1,False,True,100950.76084170298,0.0,0,HOLD,100950.76084170298,0.0,-0.02121554450971541
2023-06-30 04:00:00,441.44,444.3,441.11,443.28,102201286.0,581165.0,443.155802,434.27799999999996,421.765,399.25955,436.1065679026632,433.2164117769138,431.0966444941107,5.009923408552481,5.165143565246682,-0.15522015669420064,68.1111950694166,92.78131634819505,70.9069172123033,-7.218683651804946,434.27799999999996,444.2633146907614,424.29268530923855,4.2686171387132195,0.009629618161688367,-2249420632.0,0.1590148752227602,37.08988791588952,13.084519297882037,35.84681425729519,-1,False,True,100950.76084170298,0.0,0,HOLD,100950.76084170298,0.0,-0.02121554450971541
2023-07-03 04:00:00,442.92,444.08,442.63,443.79,32501144.0,251275.0,443.529847,435.0715,422.40319999999997,399.50550000000004,437.28863437917653,434.2234201791125,432.0368930501025,5.2517413290740365,5.182463118012153,0.06927821106188325,68.57479651471054,96.10983981693371,83.45606735777086,-3.890160183066288,435.0715,445.44420766050877,424.69879233949126,4.067287343090846,0.00916489182516696,-2216919488.0,0.13953230116970067,36.14541255603368,12.75132858831633,36.703745451852726,1,True,False,0.0,227.47416760563098,1,BUY,100950.76084170298,0.0,-0.02121554450971541
2023-07-05 04:00:00,441.91,443.889,441.9,443.13,58418434.0,415751.0,443.259394,435.87299999999993,423.0218,399.77055,438.1873060131494,435.0716658763399,432.85860467602083,5.328701337128564,5.211710761835436,0.11699057529312817,67.21298143030752,91.07551487414176,93.32222367975685,-8.924485125858237,435.87299999999993,446.1288185795523,425.6171814204476,3.918838247155788,0.008843540828099627,-2275337922.0,0.1738402832200901,34.83501644517953,13.619618124897642,37.20948103296382,1,True,False,0.0,227.47416760563098,1,HOLD,100800.62789108326,-0.0014871898871088307,-0.02267118285357994
2023-07-06 04:00:00,439.42,440.1,437.06,439.66,80658303.0,567513.0,438.738257,436.4545,423.56239999999997,400.04105,438.4138743188187,435.5086500785933,433.36241173705633,5.051462581762394,5.179661125820828,-0.12819854405843412,60.41937949464763,64.60717009916108,83.93084159674552,-35.39282990083891,436.4545,446.1409473417818,426.7680526582182,4.072492658073231,0.009262822767759702,-2355996225.0,0.1847025980746094,31.126362038030422,20.6586366551316,35.99550510145309,-1,False,True,100011.29252949172,0.0,0,SELL,100011.29252949172,-0.007830659174508647,-0.030324311722079167
2023-07-07 04:00:00,438.63,442.64,438.3,438.55,86134179.0,530029.0,440.230389,437.0545,424.2118,400.29105000000004,438.43481673130816,435.79830245206057,433.7466775343114,4.688139196996758,5.081356740056014,-0.39321754305925616,58.38638270438694,56.14035087719303,70.60767861683196,-43.85964912280697,437.0545,445.5740934545861,428.53490654541395,4.0916003253537125,0.009329837704603152,-2442130404.0,0.177010266620288,33.20224536867642,19.093435547045086,35.351463295369456,-1,False,True,100011.29252949172,0.0,0,HOLD,100011.29252949172,0.0,-0.030324311722079167
2023-07-10 04:00:00,438.18,439.84,437.585,439.66,62443502.0,419236.0,438.899656,437.581,424.9178,400.5689,438.62330646495303,436.166083170912,434.1847014206587,4.43860504429432,4.952806400903675,-0.5142013566093553,59.84157952833484,64.60717009916108,61.784897025171745,-35.39282990083891,437.581,445.3027175618582,429.85928243814186,3.9604145878284474,0.009007902897303478,-2379686902.0,0.18063783016753948,31.851898586865342,19.60644646350019,34.52613196132777,-1,False,True,100011.29252949172,0.0,0,HOLD,100011.29252949172,0.0,-0.030324311722079167
2023-07-11 04:00:00,440.45,442.97,439.44,442.46,64463753.0,455994.0,441.220616,438.209,425.5188,400.89424999999994,439.2135670088064,436.7655038213013,434.7976865006099,4.415880508196494,4.845421222362239,-0.4295407141657446,63.32551446331488,85.96491228070153,68.90414441901855,-14.035087719298474,438.209,445.3192236251643,431.0987763748357,3.929670688697846,0.008881414565605584,-2315223149.0,0.230202603583005,35.49747483915265,18.34842109156665,34.334865051474445,-1,False,True,100011.29252949172,0.0,0,HOLD,100011.29252949172,0.0,-0.030324311722079167
2023-07-12 04:00:00,446.39,447.4799,444.91,446.02,91924527.0,585101.0,446.181568,438.82,426.1206,401.25325,440.2607105459131,437.6468844097488,435.6289689820462,4.63174156386691,4.802685290663173,-0.17094372679626257,67.21943029681577,91.03800514429183,80.53669584138483,-8.961994855708173,438.82,446.41838764059094,431.22161235940905,4.007544210933715,0.00898512221634392,-2223298622.0,0.1746850572619483,40.359665670397305,16.70674525309856,34.842950427205544,-1,False,True,100011.29252949172,0.0,0,HOLD,100011.29252949172,0.0,-0.030324311722079167
2023-07-13 04:00:00,447.9,450.38,447.45,449.56,72425242.0,449369.0,448.876482,439.465,426.80159999999995,401.6613,441.69137046192645,438.7814668469156,436.6608972055983,5.0304732563281505,4.848242883796169,0.18223037253198182,70.56606841408238,95.72694111516418,90.9099528467192,-4.273058884835817,439.465,448.36922844554016,430.5607715544598,4.032719624438451,0.008970370194052966,-2150873380.0,0.1668955730047093,42.379604504619564,15.41655940038928,35.68645133809633,1,True,False,0.0,222.46483790704627,1,BUY,100011.29252949172,0.0,-0.030324311722079167
2023-07-14 04:00:00,450.475,451.36,448.49,449.28,69815823.0,484539.0,449.914943,440.07,427.5704,402.08615,442.8588519293224,439.7813271472093,437.5956455607392,5.263206368583212,4.931235580753578,0.3319707878296345,69.95769920309957,89.68765493306871,92.15086706417492,-10.31234506693128,440.07,449.9150906814592,430.22490931854077,3.949668222692848,0.008791106264896832,-2220689203.0,0.12970403619043638,41.95227268121487,14.61639227269948,36.58908777155415,1,True,False,0.0,222.46483790704627,1,HOLD,99949.00237487775,-0.0006228312127414259,-0.03092825600697513
2023-07-17 04:00:00,449.13,451.93,449.08,450.84,52680223.0,385757.0,450.54018,440.48199999999997,428.4268,402.5234499999999,444.0867208632728,440.83453408557034,438.5767088525363,5.510012010736489,5.046990866750161,0.4630211439863281,71.43528416901295,94.56359102244373,93.32606235689222,-5.436408977556265,440.48199999999997,451.4036802254601,429.56031977453983,3.8711204925005034,0.008586461921081767,-2168008980.0,0.0941658635537766,40.79786389472475,13.847756974139743,37.4982931240167,1,True,False,0.0,222.46483790704627,1,HOLD,100296.04752201274,0.003472222222222321,-0.027563423562554923
2023-07-18 04:00:00,450.5,454.86,450.0484,454.19,80744449.0,519351.0,453.220529,441.21850000000006,429.408,402.94174999999996,445.6410714996924,442.1064832202779,439.7332489375336,5.907822562158799,5.2191572058318885,0.6886653563269105,74.35250387376192,96.72371638141801,93.65832077897683,-3.276283618581987,441.21850000000006,453.7220645864793,428.71493541352083,3.9382976001790384,0.008671035470131528,-2087264531.0,0.197936783566848,42.5516491938011,12.639296687467697,38.691124625981516,1,True,False,0.0,222.46483790704627,1,HOLD,101041.30472900135,0.007430574039570592,-0.020337661582549904
2023-07-19 04:00:00,455.01,456.43,454.1119,455.2,65891689.0,502907.0,455.518782,442.11949999999996,430.2594,403.4038,447.11167588435507,443.35348481834666,440.87893420142,6.232741682935057,5.421874101252523,0.8108675816825341,75.17565261901265,94.11201531833404,95.13310757406528,-5.88798468166596,442.11949999999996,455.92680313999927,428.31219686000065,3.8225692001662512,0.008397559754319533,-2021372842.0,0.18145036380540897,43.64218391287564,12.091812370040095,39.97096179231618,1,True,False,0.0,222.46483790704627,1,HOLD,101265.99421528746,0.002223738963869737,-0.018159148269175307
2023-07-20 04:00:00,454.17,455.1,451.44,452.18,70591643.0,532941.0,453.290805,442.9815,431.0482,403.87879999999996,447.89141805599274,444.19410531183746,441.71605018649996,6.1753678694927885,5.572572854900576,0.6027950145922123,68.13410448495463,78.05885389778008,89.63152853251073,-21.94114610221992,442.9815,457.05166443998627,428.9113355600137,3.818099971582947,0.008443761271137483,-2091964485.0,0.18199639445304547,40.57232095310653,16.239813940358996,40.175162417025135,1,True,False,0.0,222.46483790704627,1,HOLD,100594.15040480818,-0.006634446397188021,-0.024673118770552893
2023-07-21 04:00:00,453.96,454.165,452.17,452.18,71275619.0,475417.0,453.038753,443.765,431.8732,404.30664999999993,448.5511998935323,444.95466671071006,442.4911575800926,6.060042313439737,5.670066746608408,0.38997556683132917,68.13410448495463,78.05885389778008,83.40990770463141,-21.94114610221992,443.765,458.06118940762815,429.4688105923718,3.6878785450413085,0.00815577545455639,-2091964485.0,0.08765759960050724,39.00460236769065,15.612305887087347,40.36477728282631,1,True,False,0.0,222.46483790704627,1,HOLD,100594.15040480818,0.0,-0.024673118770552893
2023-07-24 04:00:00,453.37,455.04,452.298,454.2,54023384.0,400896.0,454.005663,444.81450000000007,432.70020000000005,404.68780000000004,449.4202460637581,445.8351746430234,443.35847924082645,6.061766822931645,5.748406761873056,0.3133600610585887,70.29268447807517,88.4873515745998,81.53501979005334,-11.512648425400194,444.81450000000007,458.928786118377,430.70021388162314,3.6287443632526446,0.007989309474356329,-2037941101.0,0.1329987804112123,38.53113747649783,14.733387247326261,40.67289490970264,1,True,False,0.0,222.46483790704627,1,HOLD,101043.52937738042,0.004467247556282805,-0.0203160921438037
